date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
6/22/2017,2383912201,349131,31302600000,336.37,925767000,24535.15625,918.1141254
6/23/2017,3090008870,403296,31195900000,341.74,593207000,24743.4375,700.7871655
6/24/2017,3644176308,427259,31681300000,323.7,673585000,24618.59375,478.1657793
6/25/2017,3661176488,388811,30005900000,303.25,1186880000,25722.34375,652.9528823
6/26/2017,1258148110,364597,28111200000,272.69,2081810000,24701.875,411.7214897
6/27/2017,3389179367,442793,25309700000,293.09,1973870000,24902.8125,875.3109763
6/28/2017,4121678347,398521,27207000000,327.93,2056550000,25069.84375,332.032513
6/29/2017,3342032997,441630,30495300000,302.88,1508580000,24881.40625,773.2360915
6/30/2017,3439302399,419197,28161900000,294.92,1011800000,25212.65625,466.2823938
7/1/2017,2880043689,402513,27259400000,274.6,1089200000,25249.375,352.3445023
7/2/2017,2948001860,351761,25572800000,287.99,1123330000,25113.125,315.7446432
7/3/2017,2154859828,379814,26815900000,282.9,851408000,25233.59375,317.4682438
7/4/2017,6942544205,449992,26245000000,273.3,687691000,25336.875,425.9203162
7/5/2017,5549817634,423957,25406900000,268.77,790256000,25471.40625,377.0470052
7/6/2017,2076944228,403642,25019500000,270.55,623080000,25001.5625,409.0909709
7/7/2017,2148543023,393336,25160800000,245.99,687252000,25300.3125,304.7714335
7/8/2017,2382674960,446446,22890700000,251.7,754958000,25497.96875,356.2938069
7/9/2017,1914081871,374114,23454700000,242.14,505118000,25502.65625,360.2742075
7/10/2017,811179932.6,330605,22640500000,215.36,937219000,25532.03125,256.1128165
7/11/2017,2273598262,415763,19712300000,197.4,1440950000,23030.46875,261.5986725
7/12/2017,3235983088,450430,18377600000,230.77,1241190000,22656.875,287.2903194
7/13/2017,2916799149,422878,21613900000,209.73,828489000,22602.34375,330.3342288
7/14/2017,4568514354,407534,19541300000,199.66,749382000,22610.3125,327.4218799
7/15/2017,4370748828,377407,18630200000,170.66,810452000,22561.875,275.8806088
7/16/2017,3959663251,352616,15823100000,157.36,1516890000,23062.34375,288.0406269
7/17/2017,5210698255,391933,14932700000,193.42,1669500000,22922.1875,276.7313205
7/18/2017,5555017304,401003,18207400000,234.39,2709260000,22345.78125,281.5090484
7/19/2017,5504008402,409161,21939300000,199.7,2328790000,22804.6875,423.6779429
7/20/2017,5676847193,399573,19187800000,227.26,2225000000,23239.21875,324.8387505
7/21/2017,4672455105,373649,21121100000,218.31,1006130000,23215.9375,256.13319
7/22/2017,4937620122,347325,20360100000,229.48,618260000,22762.1875,309.6415566
7/23/2017,1123750273,300837,21418300000,225.95,649615000,23289.21875,224.8256033
7/24/2017,1644661473,382872,21158500000,224.71,431691000,23348.90625,288.4939977
7/25/2017,4466313772,394706,20985200000,206.71,1095760000,22957.03125,309.4402751
7/26/2017,4809866685,356195,19373400000,203.95,717692000,23482.03125,355.4861377
7/27/2017,3938238572,317219,19169800000,204.32,393283000,23302.5,294.3839206
7/28/2017,4155408929,307538,19125100000,193.12,562571000,23218.28125,263.9442453
7/29/2017,5182631451,335031,18101800000,205.79,824355000,23294.53125,281.9822899
7/30/2017,4460525903,282612,19360900000,197.98,596234000,23459.375,204.1749346
7/31/2017,2964985555,299612,18492000000,203.87,569414000,23569.53125,208.0367153
8/1/2017,2076838983,352997,19179100000,226.77,1585330000,22731.71875,231.2010839
8/2/2017,2265126657,350600,21275200000,219.95,632606000,20475.46875,263.5994019
8/3/2017,2135595327,371975,20640100000,225.34,557217000,20257.8125,236.9954219
8/4/2017,1818738274,391138,21125600000,223.07,539783000,19923.90625,236.5028087
8/5/2017,2106972317,399648,20900000000,256.51,1333000000,20245.625,220.0283579
8/6/2017,2490700650,413322,24053500000,261.57,1482980000,20212.1875,236.0767088
8/7/2017,2463960112,411736,24511000000,269.18,935727000,20205.625,244.9784373
8/8/2017,3049735285,448212,25254600000,296.77,1502410000,20516.5625,323.3490865
8/9/2017,3407678733,486248,27938700000,296.03,2638580000,20512.8125,339.0838202
8/10/2017,3435385719,503481,27882200000,295.89,1076820000,20612.5,268.527475
8/11/2017,7323591419,517329,27657000000,308.86,953576000,20198.125,313.1476575
8/12/2017,14641736789,549003,28998700000,310.6,1111650000,20580.15625,354.1621044
8/13/2017,8359227717,530077,29161100000,298.06,1369370000,20618.4375,344.9860955
8/14/2017,9282319336,565378,28008700000,300.1,864391000,20699.6875,304.6405826
8/15/2017,7190362336,645845,28195800000,289.82,1051800000,20718.75,345.515738
8/16/2017,6032011295,814721,27249700000,302.27,967643000,20721.25,383.7452491
8/17/2017,4863410677,684742,28477500000,301.46,909494000,20898.28125,1168.463266
8/18/2017,4716353560,647077,28380200000,295.59,936160000,20791.09375,690.5466421
8/19/2017,4862434739,672348,27867900000,297.47,860202000,20743.59375,1018.695225
8/20/2017,3691946314,605002,27918100000,301.43,571947000,21114.375,471.9183433
8/21/2017,3372710433,508308,28285500000,321.59,2448970000,20833.125,293.1477911
8/22/2017,4099369964,588153,30229900000,314.79,1336400000,21227.65625,329.8688243
8/23/2017,3768133150,534535,29691900000,317.52,811990000,20988.90625,325.3501223
8/24/2017,4361932026,563162,29904600000,325.61,697665000,21141.25,315.8813612
8/25/2017,4103194675,521887,30727900000,331.92,760329000,20984.21875,322.8598952
8/26/2017,3637022467,495900,31288300000,333.88,514181000,17812.03125,310.1367595
8/27/2017,1980400499,461123,31517500000,347.89,633370000,17537.03125,297.916683
8/28/2017,6965647541,481083,33002700000,347.75,854319000,17612.34375,275.3354401
8/29/2017,10635840083,560756,32813200000,370.67,1220030000,17277.34375,323.1205493
8/30/2017,8200636240,602220,34848400000,378.49,1333320000,17759.53125,516.1706156
8/31/2017,13888829248,601867,35701500000,383.04,706254000,17706.40625,433.3801113
9/1/2017,6681918995,572744,36182900000,387.74,874222000,17419.21875,737.5526008
9/2/2017,5592150722,601810,36601200000,348.98,1483600000,17653.125,515.416187
9/3/2017,4960727889,524814,33059800000,347.48,986266000,17750,613.6621159
9/4/2017,3256572814,474735,32774000000,295.17,1801690000,17732.65625,296.6845437
9/5/2017,5415558677,659723,28100000000,312.99,1551050000,17685.46875,487.7674961
9/6/2017,5506017557,644690,29639100000,334.34,1058830000,17846.875,615.8090011
9/7/2017,5580401122,685270,31507500000,329.43,718624000,17603.90625,770.2774186
9/8/2017,3500802939,660758,31147200000,296.5,1098780000,17790.15625,734.2395843
9/9/2017,4032642527,698014,27990500000,294.4,528621000,18011.5625,758.749007
9/10/2017,5917060384,584567,27797200000,288.75,698326000,17853.90625,441.0351204
9/11/2017,5117926917,496832,27394400000,294.53,571307000,17915.625,413.2975693
9/12/2017,4491577780,545781,27861800000,291.46,753144000,17798.59375,393.332823
9/13/2017,4358840388,594680,27535700000,277.11,921692000,18066.25,519.9774662
9/14/2017,2205261714,536275,26166100000,213.91,1184590000,17728.90625,463.0586576
9/15/2017,3915155364,558357,20364900000,250.46,1935700000,18046.5625,408.7683296
9/16/2017,4674448320,696814,23742600000,246.52,711737000,18138.28125,636.9715368
9/17/2017,2638810935,558585,23272500000,251.75,427452000,18096.71875,660.8595493
9/18/2017,3583684687,437778,23881200000,293.5,1127750000,18192.65625,371.1830681
9/19/2017,5365101076,567416,27809300000,282.8,646909000,17836.875,403.163138
9/20/2017,4309735196,498316,26712400000,283.74,421404000,18189.21875,385.0734234
9/21/2017,2578838752,502172,26836000000,258.58,601266000,18046.40625,656.8346404
9/22/2017,2557466287,494128,24458400000,264.31,430081000,18269.53125,325.903199
9/23/2017,2479889365,437571,25077100000,286.17,450934000,15034.21875,306.1125194
9/24/2017,2202048180,401938,27129900000,282.48,571411000,14443.28125,315.5243386
9/25/2017,1989509140,398649,26755500000,292.33,483161000,14720.15625,440.0896943
9/26/2017,2570616778,439255,27720000000,287.44,345801000,14207.5,383.1482721
9/27/2017,2844811622,445627,27219400000,306.47,550244000,14501.875,385.7751789
9/28/2017,2835606920,461961,29068700000,299.15,501894000,14555.46875,422.7103634
9/29/2017,2900776142,480369,28375900000,291.47,541375000,14308.59375,370.1604724
9/30/2017,2545641360,473601,27655200000,301.46,332439000,14173.75,330.886158
10/1/2017,1990910483,451352,28615200000,302.34,306185000,14229.53125,371.9574814
10/2/2017,1410261098,445259,28708500000,297.48,339443000,14342.65625,358.6133294
10/3/2017,2174423461,459314,28238500000,292.46,321680000,14244.84375,356.9305788
10/4/2017,6708812446,498380,27794100000,292.66,257906000,14344.6875,381.2463957
10/5/2017,4524606656,470983,27800400000,295.86,253747000,14465.3125,385.3871522
10/6/2017,2978583841,451505,28031100000,308.59,318664000,14759.53125,418.9830779
10/7/2017,2997464925,482833,29340400000,311.12,342205000,14271.5625,437.2553311
10/8/2017,2363534623,454939,29550900000,308.61,293167000,14270.78125,316.2763451
10/9/2017,2615320102,478010,29328300000,297.39,559467000,14427.03125,357.3478003
10/10/2017,3221486010,481422,28281400000,299.87,359706000,14441.875,379.8447617
10/11/2017,3436799288,499114,28626300000,303.46,264146000,14611.25,417.7934975
10/12/2017,3076536204,484898,28851200000,304.14,527557000,14611.71875,938.4151008
10/13/2017,3827782235,528554,28911100000,338.76,1304360000,14530.9375,421.9570344
10/14/2017,4984317061,557443,32222400000,339.63,516562000,14493.4375,474.9040483
10/15/2017,3510555456,503032,32292100000,336.6,635407000,14470.3125,398.0496139
10/16/2017,3227022992,478898,32029200000,333.38,692885000,14662.65625,386.38893
10/17/2017,2456215193,637365,31727700000,317.08,509924000,15015.5625,337.1164751
10/18/2017,3706339452,720550,30160500000,314.32,606114000,18231,322.8472441
10/19/2017,4641794474,679972,29937900000,308.09,349830000,18732.28125,299.3709448
10/20/2017,3864786724,707101,29326300000,304.01,396673000,18792.28125,283.9296249
10/21/2017,3525977395,775704,28906600000,300.19,408014000,18782.25,491.6724184
10/22/2017,3176294658,619830,28624800000,295.45,327387000,18745.59375,230.0980114
10/23/2017,2727262523,609271,28111400000,286.95,482336000,18901.875,196.1348006
10/24/2017,3963023598,708489,27357500000,298.33,684281000,18830.90625,269.725566
10/25/2017,3963239708,815572,28442000000,297.93,325040000,18816.46875,357.0951441
10/26/2017,3139344930,697726,28408400000,296.53,270273000,18596.71875,290.6658815
10/27/2017,2983133297,673986,28270100000,297.42,257169000,18540.65625,275.041131
10/28/2017,3148173666,662606,28410400000,296.3,264424000,18758.25,297.4555437
10/29/2017,3932689712,639828,28270200000,305.09,551752000,18789.375,241.1676281
10/30/2017,3626015036,645592,29077600000,307.75,331442000,18651.1875,242.5466925
10/31/2017,3407199805,709715,29331500000,305.88,369583000,18291.46875,295.6101972
11/1/2017,3456676252,749164,29183600000,291.69,553864000,18897.5625,330.6040312
11/2/2017,4138301135,730764,27754200000,287.43,904901000,18498.46875,370.4656949
11/3/2017,5009456703,743808,27547400000,305.71,646340000,18506.53125,373.8648318
11/4/2017,3879341837,669358,29175300000,300.47,416479000,18690.9375,278.6957341
11/5/2017,2576590844,583801,28661500000,296.26,337658000,18652.3125,212.0775251
11/6/2017,2448504924,588534,28322700000,298.89,579359000,18964.96875,199.7490406
11/7/2017,2976697960,703402,28533300000,294.66,540766000,18663.375,268.7983039
11/8/2017,2635210016,648796,28128700000,309.07,967956000,18704.15625,315.0444979
11/9/2017,3923687546,729626,29509000000,320.88,893250000,18770.15625,379.9288537
11/10/2017,5703531983,802271,30665200000,299.25,885986000,18654.84375,324.9137747
11/11/2017,4449192053,745294,28559400000,314.68,842301000,18965.34375,291.6887389
11/12/2017,4054768955,637545,30106200000,307.91,1613480000,18865.40625,232.9537621
11/13/2017,5761199968,692919,29379000000,316.72,1041890000,18793.59375,297.7995624
11/14/2017,4032038085,695818,30317300000,337.63,1069680000,18744.5625,309.3854351
11/15/2017,3877658817,724879,32353200000,333.36,722666000,18433.40625,335.9795272
11/16/2017,5699076997,819623,31927300000,330.92,797254000,18782.4375,412.6625504
11/17/2017,5262791231,782916,31620300000,332.39,621733000,18532.40625,353.5070828
11/18/2017,5539815721,815425,31800700000,347.61,649639000,18770.625,373.4867643
11/19/2017,4658545034,681599,33284900000,354.39,1181530000,18712.3125,255.6096205
11/20/2017,4823502481,686554,33933400000,366.73,807027000,18863.15625,282.2871076
11/21/2017,6381123111,782585,35220200000,360.4,949912000,18602.71875,371.5081441
11/22/2017,6445875661,742872,34544000000,380.65,800819000,18597,363.8857553
11/23/2017,7044280662,768914,36577300000,410.17,1845680000,18796.3125,365.4892339
11/24/2017,8109459921,783395,39564300000,474.91,2292830000,18641.15625,363.134861
11/25/2017,6759640106,804707,45633400000,466.28,1422080000,18770.25,312.0030804
11/26/2017,7943397623,818059,44712100000,471.33,1197780000,18671.4375,289.4549522
11/27/2017,7704369862,828013,45255000000,480.36,1396480000,18581.4375,355.1085678
11/28/2017,9703840204,926711,46127200000,472.9,1346500000,18337.875,369.1471538
11/29/2017,10601502672,1000276,45442100000,427.52,2675940000,18362.625,423.2037431
11/30/2017,12715294902,990137,41411900000,447.11,1903040000,18408.65625,444.2834575
12/1/2017,12345662013,958902,42765000000,466.54,1247880000,18531.75,423.1527423
12/2/2017,10123479887,927331,44853300000,463.45,943650000,18463.6875,416.0732981
12/3/2017,10638276664,909899,44560500000,465.85,990557000,18239.4375,344.5045965
12/4/2017,10113382325,1027441,44795700000,470.2,1005550000,18175.40625,407.152401
12/5/2017,9760970497,1052242,45212800000,463.28,1216720000,17147.34375,804.106265
12/6/2017,4467264960,1032815,44483100000,428.59,1998260000,16916.8125,1183.244509
12/7/2017,6443090845,1121267,41007600000,434.41,2129570000,16587.84375,1540.650625
