date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2/10/2017,2708229.162,2003,117570000,16.67,1386930,2134.056128,4.58191679
2/11/2017,4609057.434,2143,118350000,17.15,1216530,2134.056128,4.0399057
2/12/2017,2694787.533,2212,121667000,16.91,1264080,2114.655617,1.99761915
2/13/2017,2460334.44,2376,119800000,16.88,1464030,2106.895413,2.76315362
2/14/2017,4938460.711,2486,119626000,18.15,1948330,2134.056128,3.24458878
2/15/2017,3383415.12,2251,128554000,19.63,3355410,2141.816332,3.63147486
2/16/2017,5151305.793,2711,139499000,19.52,2859140,2137.93623,3.68181446
2/17/2017,5891786.758,1878,138366000,20,1859180,2110.775515,3.41815316
2/18/2017,4884143.261,1916,142505000,21.41,3498460,2149.576536,2.71359353
2/19/2017,21301696.44,2266,152571000,22.55,5688120,2103.015311,4.58714634
2/20/2017,11571140.97,3477,160743000,21.59,4159380,2122.415821,4.93001687
2/21/2017,6063985.174,2998,153668000,21.25,4093200,2103.015311,6.61767455
2/22/2017,4543831.583,2470,151098000,22.12,2625710,2153.456638,4.43842415
2/23/2017,11073738.38,2139,157238000,25.22,4664780,2130.176025,3.3931907
2/24/2017,8914228.617,3056,178372000,26.2,10322700,2095.255107,4.02356596
2/25/2017,10528548.74,3453,186832000,26.76,7377240,2118.535719,5.7835895
2/26/2017,13518981.27,3154,189992000,28.11,4656680,2087.494903,4.15837961
2/27/2017,17405512.78,2999,200212000,28.18,4064580,2149.576536,4.32632005
2/28/2017,8550514.758,2548,201326000,32.51,10042800,2122.415821,4.1123857
3/1/2017,14897328.23,3567,232593000,42.54,31700200,2134.056128,7.13404899
3/2/2017,44319349.34,6405,302911000,42.44,72796200,2114.655617,9.52814172
3/3/2017,55957675.27,8223,314220000,47.38,33651400,2126.295923,11.16552716
3/4/2017,22946112.08,5968,336628000,43.38,14949600,2130.176025,9.02768457
3/5/2017,11611891.16,3864,307986000,42.31,12260100,2079.1804,6.4169054
3/6/2017,12339775.4,4034,301783000,46.5,12933400,8398.651079,5.5611007
3/7/2017,13589219.61,3688,332936000,45.68,9034640,1992.432406,9.09784249
3/8/2017,12226600.05,3482,325712000,42.33,7640390,1985.226502,4.53902348
3/9/2017,15668884.59,3212,302128000,51.06,21013500,1970.814695,3.64068364
3/10/2017,25544635.75,4818,365561000,50.42,24723800,1952.799935,5.2881701
3/11/2017,24521466.37,4406,360708000,72.93,55127200,1996.035358,6.63082559
3/12/2017,45674869.29,6093,520543000,77.08,46099200,1978.020599,8.77476704
3/13/2017,30712050.83,5804,551120000,74.61,36706700,1967.211743,8.45454844
3/14/2017,31844594.65,5461,534395000,88.24,37180000,1985.226502,7.86745364
3/15/2017,40364362.41,5572,638133000,95.09,68173100,1970.814695,6.84339672
3/16/2017,109975853,8706,683888000,89.81,54538700,1978.020599,10.52994351
3/17/2017,85189682.93,7744,642049000,99.14,44263600,1960.005839,9.88113936
3/18/2017,72217337.23,6730,724518000,109.24,74763700,1970.814695,6.96251431
3/19/2017,88821521.32,8791,771412000,108.23,44670100,1988.829454,8.27680802
3/20/2017,42150569.36,6974,776036000,100.05,25082500,1960.005839,6.48829119
3/21/2017,41697332.35,5458,717014000,95.38,40860300,1981.623551,4.71616771
3/22/2017,39723890.54,6764,686887000,101.51,46138100,1974.417647,5.65205584
3/23/2017,120922234.1,6151,727130000,101.43,15500100,1967.211743,4.76058188
3/24/2017,24150868.14,4959,729578000,97.27,33033000,1974.417647,3.78748093
3/25/2017,60840027.09,4659,696738000,94.33,23040200,1963.608791,4.58372475
3/26/2017,33056848.3,5023,677736000,93.63,20996100,1974.417647,4.9223048
3/27/2017,38124124.08,4459,673078000,85.66,45830500,1985.226502,4.65957123
3/28/2017,30006661.56,5850,606012000,87.89,24886900,1960.005839,6.60871495
3/29/2017,26256649.47,4616,631616000,84.4,18209000,1960.005839,4.39855578
3/30/2017,28808091.63,4936,607325000,79.61,26036700,1970.814695,3.96274589
3/31/2017,16821659.06,5703,572175000,74.91,37471500,1974.417647,5.80231073
4/1/2017,24191758.9,5894,534806000,68.6,17542100,1949.196983,6.12609223
4/2/2017,20571622.88,5089,491501000,57.07,26723500,1996.035358,4.45110032
4/3/2017,22691070.33,5796,408589000,61.76,42403200,1985.226502,6.60287311
4/4/2017,32692204.4,6384,456882000,69.07,33869600,1952.799935,6.70474247
4/5/2017,30655522.7,5011,498097000,74.37,31084000,1970.814695,5.97914018
4/6/2017,21867932.32,4504,537046000,66.53,21464900,7162.899454,4.51858219
4/7/2017,15639475.72,4478,479637000,66.19,13046400,1985.226502,3.84455466
4/8/2017,8963892.371,3308,476916000,67.75,10316300,1960.005839,2.75276828
4/9/2017,8702306.954,2957,489452000,64.7,8535590,1996.035358,5.19742238
4/10/2017,6918980.228,3219,467460000,61.31,12222700,1974.417647,5.79366774
4/11/2017,10608522.04,3255,442808000,60.53,12016500,1974.417647,4.44403347
4/12/2017,10682208.03,3644,438679000,68,21914300,1952.799935,5.60811759
4/13/2017,22193490.72,4473,492196000,72.57,29296100,1999.63831,5.38592444
4/14/2017,29183955.44,4484,524892000,70.77,15477900,1978.020599,6.65250943
4/15/2017,50691123.43,3847,512034000,75.01,17237300,1952.799935,5.61301009
4/16/2017,11612873.3,3362,542961000,75.34,11539500,1985.226502,5.98048598
4/17/2017,12716150.79,3240,544956000,75.64,10470900,1967.211743,5.53924259
4/18/2017,21011305.84,3681,547341000,72.83,14595000,1988.829454,6.67491346
4/19/2017,15138217.65,4068,526688000,72.28,11688300,1949.196983,6.6039628
4/20/2017,9294786.981,3822,522642000,71.45,9144880,1992.432406,4.65565068
4/21/2017,9603955.718,3898,517733000,70.88,9790840,1952.799935,4.31292511
4/22/2017,6882978.975,3771,513274000,71.22,9913170,1967.211743,4.43585887
4/23/2017,6631364.782,3527,515838000,68.89,8328060,1992.432406,2.88078298
4/24/2017,10133625.95,3372,499641000,72.2,7918480,1960.005839,4.94513012
4/25/2017,8580306.797,3295,523445000,72.07,8641860,1992.432406,6.12554398
4/26/2017,21395698.5,3846,522517000,71.53,8605760,1941.991079,2.72649917
4/27/2017,26377404.07,5364,518868000,78.17,18560500,1978.020599,3.57670006
4/28/2017,41534585.28,5678,566202000,79.49,16201200,1963.608791,4.14051288
4/29/2017,41116741.04,3980,578278000,94.95,39496900,1967.211743,3.5645173
4/30/2017,77384766.13,5689,684050000,91.55,19963300,1978.020599,5.7787074
5/1/2017,38325349.89,4182,664545000,88.12,22978900,1945.594031,4.18001664
5/2/2017,73926188.95,4521,638649000,86.24,14430400,2006.844214,4.97934008
5/3/2017,209032584.3,4081,626662000,90.08,18749400,1970.814695,3.88469973
5/4/2017,120290963.8,4224,655081000,92.8,26417800,1988.829454,4.81549251
5/5/2017,49421341.02,4994,675223000,99.01,29039200,1992.432406,4.32157412
5/6/2017,43820960.98,5862,721874000,99.76,17201700,7983.665176,4.70907181
5/7/2017,20047527.43,4174,724648000,106.28,30297200,1978.020599,4.5703066
5/8/2017,24392851.87,4285,775962000,101.1,26320700,1974.417647,5.04107686
5/9/2017,25179081.42,5108,736626000,93.3,33359200,1992.432406,3.97893575
5/10/2017,27878431.64,5142,676854000,91.52,17906900,1949.196983,4.16130254
5/11/2017,13456694.2,4368,667796000,91.54,15996300,1956.402887,4.34652804
5/12/2017,15321312.72,5049,669279000,86.8,15467900,2003.241262,3.74892492
5/13/2017,17201719.9,5295,632643000,89.35,14419400,1949.196983,2.82231345
5/14/2017,11938531.15,3764,653270000,89.8,12006000,1978.020599,2.45362945
5/15/2017,8929690.207,3845,655801000,91.49,15672900,1981.623551,2.50058903
5/16/2017,11649837.26,4793,669083000,85.59,14638900,1981.623551,5.90103031
5/17/2017,11351434.08,4291,625221000,83.26,15847600,1981.623551,3.98361453
5/18/2017,24626423.49,4770,607656000,89.73,14126000,1952.799935,4.70174743
5/19/2017,23798393.33,4845,656468000,98.98,25889600,1970.814695,4.06627726
5/20/2017,32454181.89,5099,722090000,100.77,22378100,1981.623551,4.19993732
5/21/2017,44301390.64,5325,736086000,102.03,19898000,1974.417647,3.80081397
5/22/2017,35308188.98,5727,743266000,120.73,76089200,1974.417647,4.44240806
5/23/2017,81984290.02,7397,880270000,138.07,51407800,1963.608791,6.15638258
5/24/2017,153403121,6647,1017440000,144.63,47161500,1978.020599,4.76784846
5/25/2017,94409047.73,6454,1047690000,119.63,60488800,1970.814695,4.64124708
5/26/2017,122378231,6657,868031000,112.94,45411400,1988.829454,4.60235683
5/27/2017,32868051.92,4523,829763000,99.2,39936600,1985.226502,3.59076169
5/28/2017,42334831.43,4406,735254000,108.14,39651700,1988.829454,3.7489998
5/29/2017,32532661.16,4047,790454000,117.26,35802200,1960.005839,3.28668268
5/30/2017,33627939.04,4707,858404000,121.13,42919400,1970.814695,2.84988549
5/31/2017,39849041.02,4950,892886000,135.97,59781000,1970.814695,3.53535457
6/1/2017,60570753.74,5280,1000300000,136.08,46692500,1981.623551,3.93582313
6/2/2017,46162580.71,5463,1005050000,145.29,39172500,1974.417647,4.42077962
6/3/2017,30370370.38,4328,1065460000,144.29,39144000,1981.623551,3.17708385
6/4/2017,40409048.61,4618,1055520000,143.35,28248800,1952.799935,3.78659854
6/5/2017,24830387.47,4585,1053050000,144.92,40209200,7282.343551,5.34495376
6/6/2017,32604860.68,4928,1068210000,145.19,66883600,1938.388128,4.2410605
6/7/2017,164800926.2,5931,1067130000,140.36,44240500,1999.63831,4.4706103
6/8/2017,656988018.1,5600,1034920000,145.03,29049200,1963.608791,3.65931081
6/9/2017,2069892462,5370,1065470000,148.93,28944700,1988.829454,4.05394149
6/10/2017,39951772.32,5098,1096550000,152,32894500,1956.402887,4.04369531
6/11/2017,53689001.94,5556,1117860000,188.27,155786000,1970.814695,3.9972054
6/12/2017,96864885.97,8460,1376490000,170.78,79698800,1960.005839,5.96882132
6/13/2017,67043609.91,7282,1260370000,183.97,51568400,1981.62355,4.97494185
6/14/2017,56429984.01,6646,1351820000,163.21,53986500,1967.211743,4.15173616
6/15/2017,77564763.82,6284,1201030000,163.35,48167500,1974.417647,4.63239794
6/16/2017,65540730.75,5164,1205110000,166.25,35834400,1956.402887,3.55154567
6/17/2017,60622922.99,5141,1224440000,178.13,58241000,1970.814695,3.22965401
6/18/2017,60451577.29,5730,1315450000,193.53,77003000,2006.844214,3.34014468
6/19/2017,78649536.94,6158,1424100000,201.26,98763400,1985.226502,3.86164954
6/20/2017,76378157.23,6321,1484670000,187.91,58960400,1960.005839,4.05296295
6/21/2017,36708239.25,5692,1384740000,178.81,40445100,1952.799935,4.83942558
6/22/2017,55971235.38,5396,1322590000,177.06,37412700,1981.623551,4.87123441
6/23/2017,41397431.52,4948,1306270000,189.26,42975000,1949.196983,4.238075
6/24/2017,50688939.59,7239,1397190000,182.62,35863100,1985.226502,2.73096393
6/25/2017,33286255.46,4850,1346200000,172.88,36111800,1963.608791,3.27947784
6/26/2017,34544570.85,4570,1277190000,162.89,40405300,1985.226502,2.65283717
6/27/2017,65049318.27,5609,1203160000,176.02,48931600,1985.226502,3.95549741
6/28/2017,82568756.22,5069,1307820000,184.13,27008600,1963.608791,4.48147494
6/29/2017,55199985.56,4521,1353710000,177.17,42548600,1974.417647,2.94211278
6/30/2017,49160973.01,4320,1310690000,181.77,48166300,1970.814695,3.16142639
7/1/2017,52807014.23,4550,1343300000,165.71,42283100,1967.211743,2.82861125
7/2/2017,43998826.52,4016,1224910000,173.49,33257700,1999.63831,2.37379229
7/3/2017,109406677.6,3575,1282650000,180.79,40038200,1967.211743,2.94486061
7/4/2017,54657351.43,3783,1333710000,183.06,51222900,1970.814695,3.35042453
7/5/2017,47825463.54,4782,1354980000,209.48,93285800,1978.020599,3.24822803
7/6/2017,79736388.47,5815,1558330000,213.17,114292000,6409.468291,4.40494146
7/7/2017,133996600.4,7256,1576370000,196.46,59581400,1974.417647,4.11709599
7/8/2017,85423103.55,4957,1454000000,209.2,41486800,1967.211743,3.95065435
7/9/2017,86726609.53,4843,1554430000,195.64,44286500,2006.844214,3.30056959
7/10/2017,55694511.04,4696,1453580000,174.4,38824100,1970.814695,3.26898327
7/11/2017,90627320.79,5496,1288140000,165.73,44860900,1985.226502,2.86372854
7/12/2017,298679238.9,5533,1224620000,179.89,30198600,1963.608791,2.77526105
7/13/2017,52813765.68,5240,1334790000,171.24,24269400,1996.035358,2.46835676
7/14/2017,94750696.7,4200,1273130000,161.08,26831900,1927.579272,1.54205161
7/15/2017,376769054.5,4582,1197760000,140.14,30810000,1988.829454,2.68651979
7/16/2017,287054264.7,4422,1037360000,132.64,35385900,2003.241262,2.62950393
7/17/2017,119320868.5,4711,983325000,153.85,32658200,1941.991079,2.47283712
7/18/2017,138557358.2,4752,1148330000,158.07,28103500,1996.035358,1.93355023
7/19/2017,36728897.96,4559,1174490000,155.65,28281400,1974.417647,2.40215308
7/20/2017,102666334.2,4665,1151530000,188.59,98932600,1970.814695,2.13109496
7/21/2017,293304477.5,6841,1402760000,185.86,32884200,1981.623551,3.40869228
7/22/2017,106877249.3,5828,1384830000,195.31,23312700,1952.799935,2.59006426
7/23/2017,75619128.81,4541,1451390000,191.03,31110400,2006.844214,2.63353472
7/24/2017,140842111.1,3631,1422690000,204.02,90278800,1967.211743,1.49051924
7/25/2017,275123601.7,6610,1519340000,195.52,84970400,1956.402887,2.39130557
7/26/2017,91566314.36,5402,1456070000,194.37,38380000,1988.829454,2.2084255
7/27/2017,151349807.2,4835,1453370000,194.09,26363200,1967.211743,1.51095817
7/28/2017,126890570.6,4788,1445720000,185.61,30108800,1970.814695,2.40557264
7/29/2017,83773326.77,5823,1379860000,185.25,40505200,1981.62355,14.05627423
7/30/2017,49751263.51,4792,1382710000,172.82,25327200,1945.594031,2.50381422
7/31/2017,74222194.14,4455,1291390000,178.51,29249300,2006.844214,2.83980096
8/1/2017,346780283.3,6168,1336810000,184.75,34656300,1963.608791,4.23520482
8/2/2017,175655485.2,4748,1381630000,182.93,19076200,1970.814695,2.89757278
8/3/2017,53402449.6,4703,1367150000,186.99,25612400,1974.417647,2.68121096
8/4/2017,944430744.1,4172,1395520000,186.97,28791800,1978.020599,2.87680372
8/5/2017,444704960.5,4419,1397060000,193.83,41127900,6529.368291,3.90787881
8/6/2017,51154132.52,5658,1447880000,189.13,25336000,1974.417647,3.00105094
8/7/2017,165294002.5,4977,1413570000,197.19,32441600,1963.608791,3.68329561
8/8/2017,353836930.3,5300,1470120000,203.84,35117200,1988.829454,3.01526675
8/9/2017,148298702.4,5920,1524040000,199.21,31657100,1952.799935,4.83286139
8/10/2017,63125581.74,4840,1493200000,200.96,30972000,1985.226502,3.5871222
8/11/2017,332590358.2,4922,1502990000,205.79,28677400,1981.623551,3.22270586
8/12/2017,143221036.2,5600,1543820000,205.49,30017500,1967.211743,3.23417995
8/13/2017,110975454.6,6054,1539490000,198.17,36281800,1981.623551,4.61173753
8/14/2017,104411898.9,6500,1485500000,199.44,29888400,1974.417647,3.56106174
8/15/2017,72700413.06,6089,1496920000,203.52,37532600,1992.432406,4.3351509
8/16/2017,62144933.8,6356,1527710000,232.02,63100100,1945.594031,4.08733123
8/17/2017,91447371.36,6348,1736000000,233.62,98375500,1974.417647,3.96859648
8/18/2017,448150836.2,7622,1753350000,224.28,50324200,1978.020599,4.32906153
8/19/2017,199785654.8,6316,1685040000,288.7,220487000,1974.417647,4.11736964
8/20/2017,233676293,9516,2162080000,294.2,107973000,1978.020599,5.99294421
8/21/2017,97973837.48,7374,2204480000,279.58,58023900,1978.020599,3.83583102
8/22/2017,57798999.18,6277,2103900000,291.5,74971200,1985.226502,4.07017521
8/23/2017,72085102.79,6304,2180790000,292.57,47798300,1956.402887,4.14142008
8/24/2017,59429079.34,5985,2200130000,315.37,58804500,1992.432406,4.53467895
8/25/2017,98170946.33,6558,2388160000,315.89,53632700,1963.608791,3.71577875
8/26/2017,139392047.6,6327,2369010000,399.85,267415000,1978.020599,3.75794848
8/27/2017,660719066.5,9500,3009530000,362.89,121516000,1956.402887,6.47225526
8/28/2017,148728710,8312,2725220000,356.78,57630700,1974.417647,4.19022311
8/29/2017,93769952.11,7041,2685760000,359.55,50014900,1967.211743,5.61582414
8/30/2017,122917886.7,6763,2704790000,368.34,44586300,1974.417647,5.33201009
8/31/2017,103332507.6,7216,2773030000,378.32,34978600,1985.226502,4.94580514
9/1/2017,127974931.6,6980,2844110000,393.35,55440700,1981.623551,4.33227357
9/2/2017,65349911.48,8192,2962400000,350.17,54813400,1967.211743,4.38352891
9/3/2017,50470536.46,7356,2670270000,356.39,34945200,1985.226502,4.90414736
9/4/2017,123378876.7,5503,2689920000,316.13,44170200,6368.175458,3.56424636
9/5/2017,50267627.57,7188,2388710000,327.23,53928800,1992.432406,4.302631
9/6/2017,72233733.06,7172,2474300000,347.17,35294300,1981.623551,4.48395906
9/7/2017,63816482.59,6170,2612980000,343.91,24715700,1978.020599,5.13078124
9/8/2017,36131697.12,5580,2591570000,333.21,63012500,1974.417647,3.70042142
9/9/2017,47384348.8,7612,2527540000,323.14,23244600,1958.608791,8.90921114
9/10/2017,322541626.6,6072,2439780000,320.11,27435400,1970.814695,3.75955074
9/11/2017,46201306.49,5319,2431230000,318.4,25159900,1980.226502,7.95401897
9/12/2017,46562667.97,6334,2404680000,325.97,27190400,1958.608791,8.46463624
9/13/2017,75070519.5,6159,2452930000,301.29,28322500,1986.035358,14.1989502
9/14/2017,29833073.51,6070,2275100000,236.24,35013800,1958.608791,9.22146908
9/15/2017,54421099.96,6242,1784040000,284.36,72695500,1981.623551,4.33060041
9/16/2017,830487832.4,8019,2150800000,298.86,43702600,1967.210543,5.15884882
9/17/2017,88898292.11,7215,2257850000,313.84,38081600,1981.623551,4.63287754
9/18/2017,100846346.9,5809,2359070000,333,56189000,1970.814695,3.79264866
9/19/2017,99039139.25,7156,2524200000,324.26,34362500,1978.020599,4.82716318
9/20/2017,54208447.83,6918,2450240000,342.43,74246200,1996.035358,3.91140952
9/21/2017,80931903.6,6181,2591910000,330.05,146454000,1978.020599,4.43257442
9/22/2017,188885520.4,8038,2507060000,346.58,90613000,1999.63831,5.90089361
9/23/2017,144015333.9,6703,2626220000,350.79,55928100,1967.211743,4.17940854
9/24/2017,53576469.62,5148,2654460000,331.85,111537000,1981.623551,2.47050016
9/25/2017,230796877.7,6193,2505380000,345.09,58356100,1985.226502,3.53126052
9/26/2017,278906111.4,5854,2615520000,339.1,45406700,1967.211743,4.07791318
9/27/2017,103539963.6,5953,2567810000,346.43,52033700,1992.432406,4.09443737
9/28/2017,50145119.62,5606,2623640000,338.25,49620000,1970.814695,3.56510979
9/29/2017,75467258.48,6247,2563340000,327.7,38011000,1988.829454,3.60903467
9/30/2017,59331679.09,6219,2483630000,327.14,27802400,1967.211743,3.47754429
10/1/2017,53548455.59,5207,2481300000,315.8,25835800,1974.417647,2.49179577
10/2/2017,46177117.05,4658,2398500000,308.69,29696600,1974.417647,2.64561687
10/3/2017,44424606.01,5663,2342990000,296.24,37104400,1992.432406,3.16482298
10/4/2017,45843320.57,4877,2255220000,305.46,40983500,6591.194769,3.00753564
10/5/2017,458148490.5,5362,2321550000,305.4,27180400,1974.417647,2.92948234
10/6/2017,30539506.5,4974,2321080000,306.88,22935800,1967.211743,2.58180693
10/7/2017,30894366.48,5033,2339080000,310.49,27552700,1970.814695,1.97253746
10/8/2017,17628336.23,4471,2360300000,302.48,33683300,1996.035358,2.68852837
10/9/2017,37947829.48,4957,2280670000,283.67,52085800,1992.432406,2.48844637
10/10/2017,48314178.04,6202,2158330000,291.27,32941200,1952.799935,3.25227192
10/11/2017,31711051.57,5463,2218760000,298.4,26434900,2003.241262,3.32414152
10/12/2017,42945806.53,4972,2270420000,291.91,42625600,1963.608791,2.90659148
10/13/2017,62762679.62,5474,2227330000,310.38,69258500,1941.991079,2.87357079
10/14/2017,119072204,7281,2363830000,316.69,43951700,1985.226502,4.80742675
10/15/2017,81101442.54,5817,2416140000,309.51,45301300,1978.020599,2.88468627
10/16/2017,37247220.37,5454,2359250000,302.21,38139700,2010.447166,3.09825734
10/17/2017,91888651.46,5556,2305090000,299.88,42569400,1960.005839,3.56501008
10/18/2017,48841864.34,5943,2288450000,297.26,38693900,1978.020599,2.94158026
10/19/2017,35126796.33,5820,2272420000,295.47,30741800,1985.226502,3.28806219
10/20/2017,29780944.64,5119,2254410000,289.19,47125400,1981.623551,6.18466345
10/21/2017,25660945.54,5370,2205720000,277.86,47244600,1974.417647,3.34880723
10/22/2017,24788544.05,5420,2122130000,275.7,46070400,1963.608791,2.72309137
10/23/2017,45194720.14,5043,2103630000,284.23,52259300,1985.226502,3.2675892
10/24/2017,58988583.91,7006,2169120000,293.2,59674600,1985.226502,7.42222349
10/25/2017,58207700.07,6863,2250180000,289.14,43986700,1981.623551,5.02594679
10/26/2017,29408187.42,5108,2209130000,286.13,49309000,1945.594031,3.24818711
10/27/2017,55073164.25,5365,2187650000,280.48,38421900,2014.050118,3.78358237
10/28/2017,34713928.6,5609,2152090000,275.69,47092100,1974.417647,3.73645481
10/29/2017,55703512.87,4709,2105420000,283.93,75483100,1988.829454,2.53758785
10/30/2017,30048738.24,5018,2170290000,285.94,40805700,1952.799935,3.29720599
10/31/2017,28855540.71,5751,2184110000,279.15,50260500,1988.829454,4.65686779
11/1/2017,44725449.49,6019,2131960000,271.56,50960300,1967.211743,3.99060773
11/2/2017,22646607.1,6381,2081130000,265.31,72437900,1978.020599,4.09534477
11/3/2017,44342378.66,7232,2021200000,278.59,62984900,1985.226502,5.05174876
11/4/2017,58434225.67,6018,2135920000,274.68,49462600,8006.719769,3.80832772
11/5/2017,24459318.05,4621,2103900000,273.17,41028900,1974.417647,3.56771182
11/6/2017,124445421.3,4525,2097820000,275.68,60053700,1978.020599,3.35706951
11/7/2017,116164439.7,5409,2109120000,293.38,92431200,1967.211743,3.85338752
11/8/2017,63848961.9,6574,2249050000,316.33,103556000,1970.814695,5.07566553
11/9/2017,65035351.14,6866,2421910000,326.01,110840000,1992.432406,4.96985915
11/10/2017,99157088.6,7408,2497710000,329.57,116352000,1999.63831,5.0198957
11/11/2017,102638711.6,7969,2545670000,346.06,88651000,1960.005839,6.78613845
11/12/2017,118636880,7485,2655840000,536.12,476198000,1981.623551,5.99243125
11/13/2017,448099329.9,14181,3896620000,427.37,310886000,1974.417647,10.21994015
11/14/2017,277203193.2,13154,3292370000,427.54,123854000,1988.829454,8.9556132
11/15/2017,108429355.8,7922,3291450000,424.41,103157000,1985.226502,5.78913391
11/16/2017,127062405.3,7936,3264810000,418.18,97321300,1956.402887,5.45515737
11/17/2017,266268715.1,7453,3235510000,424.98,95099300,1999.63831,5.50311731
11/18/2017,327002345.2,7507,3265280000,454.74,145255000,1967.211743,4.02803349
11/19/2017,502320263.4,7377,3504790000,442.31,82954600,1974.417647,5.57786249
11/20/2017,1790033244,6590,3403030000,486.54,104701000,1985.226502,4.38609305
11/21/2017,147806361.4,7343,3852180000,494.21,245163000,1970.814695,5.61116597
11/22/2017,258800049.6,10183,3810980000,578.85,381958000,1978.020599,6.63384935
11/23/2017,283864851.9,11872,4447480000,566.68,173698000,1970.814695,7.94969695
11/24/2017,137725652.1,9608,4349120000,566.63,129105000,2006.844214,6.01074344
11/25/2017,102977847.4,8034,4370400000,643.57,242807000,1956.402887,6.73290305
11/26/2017,140376282.6,9599,4945950000,621.62,145500000,1963.608791,6.04006742
11/27/2017,107114721.3,8533,4790590000,632.3,134862000,1999.63831,5.96576625
11/28/2017,200996283,10045,4878960000,626.42,149795000,1970.814695,6.71397039
11/29/2017,117927861.6,9420,4832510000,677.39,415879000,1960.005839,5.92482159
11/30/2017,556911440.4,14508,5257210000,786.93,498872000,1988.829454,8.95645088
12/1/2017,337414236.6,15686,6079550000,797.53,286044000,1967.211743,9.12849524
12/2/2017,290826390.7,12442,6161690000,778.43,188147000,1985.226502,7.88239271
12/3/2017,145750871.9,10127,6015560000,768.88,192447000,1974.417647,6.8108548
12/4/2017,173764734.8,11218,5957860000,774.01,152281000,7419.978343,6.89436936
12/5/2017,120480628.1,10548,5991370000,756.36,201103000,1967.211743,6.45050262
12/6/2017,179292566,10939,5848270000,700.07,249073000,1981.623551,7.41262135
12/7/2017,278208464.3,15118,5416260000,697.9,249305000,1988.829454,7.81661985
